"","Dyad_ID","Group_name","Season","Group_size","Sex","Breeding_status","Age_class","Playing","Allopreening","Proximal foraging","Scrounging","Dominance display","Allofeeding"
"599","60786170","THG","Autumn",10,"Male-Female","Helper-Helper","Yearling-Young",16,6,64,6,1,0
"600","60786234","THG","Autumn",10,"Male-Female","Helper-Helper","Yearling-Fledgling",15,2,53,3,1,0
"601","60806169","THG","Autumn",10,"Female-Female","Helper-Helper","Yearling-Young",4,4,57,2,0,1
"602","60806171","THG","Autumn",10,"Female-Female","Helper-Helper","Yearling-Young",3,5,61,5,0,0
"603","60806170","THG","Autumn",10,"Female-Female","Helper-Helper","Yearling-Young",7,4,53,4,1,0
"604","60806234","THG","Autumn",10,"Female-Female","Helper-Helper","Yearling-Fledgling",4,0,56,6,0,0
"605","61696171","THG","Autumn",10,"Female-Female","Helper-Helper","Young-Young",13,2,51,6,1,2
"606","61696170","THG","Autumn",10,"Female-Female","Helper-Helper","Young-Young",19,2,57,6,0,0
"607","61696234","THG","Autumn",10,"Female-Female","Helper-Helper","Young-Fledgling",22,2,67,5,0,3
"608","61716170","THG","Autumn",10,"Female-Female","Helper-Helper","Young-Young",8,4,55,4,1,0
"609","61716234","THG","Autumn",10,"Female-Female","Helper-Helper","Young-Fledgling",14,0,62,8,0,1
"610","61706234","THG","Autumn",10,"Female-Female","Helper-Helper","Young-Fledgling",22,1,63,6,0,0
"611","55805474","THG","Winter",10,"Male-Female","Parent-Parent","Adult-Adult",0,1,24,0,7,0
"612","55806081","THG","Winter",10,"Male-Male","Parent-Helper","Adult-Yearling",0,9,32,2,1,0
"613","55806079","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Yearling",0,3,24,1,3,0
"614","55806078","THG","Winter",10,"Male-Male","Parent-Helper","Adult-Yearling",0,15,34,1,2,0
"615","55806080","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Yearling",0,0,26,0,0,1
"616","55806169","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Young",0,0,36,3,1,0
"617","55806171","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Young",0,1,26,0,0,0
"618","55806170","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Young",0,3,31,3,2,2
"619","55806234","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Young",0,13,29,4,1,0
"620","54746081","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Yearling",0,0,42,0,0,0
"621","54746079","THG","Winter",10,"Female-Female","Parent-Helper","Adult-Yearling",0,1,40,0,0,0
"622","54746078","THG","Winter",10,"Male-Female","Parent-Helper","Adult-Yearling",0,3,31,1,0,0
"623","54746080","THG","Winter",10,"Female-Female","Parent-Helper","Adult-Yearling",0,1,41,0,0,0
"624","54746169","THG","Winter",10,"Female-Female","Parent-Helper","Adult-Young",0,0,37,0,0,0
"625","54746171","THG","Winter",10,"Female-Female","Parent-Helper","Adult-Young",0,0,40,0,0,0
"626","54746170","THG","Winter",10,"Female-Female","Parent-Helper","Adult-Young",0,0,32,0,0,0
"627","54746234","THG","Winter",10,"Female-Female","Parent-Helper","Adult-Young",0,3,31,1,0,0
"628","60816079","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Yearling",0,1,57,0,2,0
"629","60816078","THG","Winter",10,"Male-Male","Helper-Helper","Yearling-Yearling",0,9,51,1,1,0
"630","60816080","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Yearling",0,0,53,1,2,0
"631","60816169","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,0,60,1,0,0
"632","60816171","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,0,57,0,0,0
"633","60816170","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,1,54,4,1,0
"634","60816234","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,9,47,0,0,0
"635","60796078","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Yearling",0,4,42,1,0,0
"636","60796080","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Yearling",0,0,42,0,0,0
"637","60796169","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,0,51,0,0,0
"638","60796171","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,1,44,0,0,0
"639","60796170","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,0,41,1,0,0
"640","60796234","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,2,39,0,0,0
"641","60786080","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Yearling",0,0,39,1,2,0
"642","60786169","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,1,40,1,0,0
"643","60786171","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,2,37,3,3,0
"644","60786170","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,1,45,3,0,0
"645","60786234","THG","Winter",10,"Male-Female","Helper-Helper","Yearling-Young",0,7,33,2,0,0
"646","60806169","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,0,48,3,0,0
"647","60806171","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,0,53,1,0,0
"648","60806170","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,1,40,0,0,0
"649","60806234","THG","Winter",10,"Female-Female","Helper-Helper","Yearling-Young",0,0,36,0,0,0
"650","61696171","THG","Winter",10,"Female-Female","Helper-Helper","Young-Young",1,0,68,0,0,0
"651","61696170","THG","Winter",10,"Female-Female","Helper-Helper","Young-Young",0,1,70,5,2,0
"652","61696234","THG","Winter",10,"Female-Female","Helper-Helper","Young-Young",0,1,69,2,1,1
"653","61716170","THG","Winter",10,"Female-Female","Helper-Helper","Young-Young",0,0,59,1,2,0
"654","61716234","THG","Winter",10,"Female-Female","Helper-Helper","Young-Young",0,1,51,1,0,0
"655","61706234","THG","Winter",10,"Female-Female","Helper-Helper","Young-Young",2,1,48,2,0,0
"656","54255804","ZEV","Winter",8,"Male-Female","Parent-Parent","Adult-Adult",0,3,15,5,5,1
"657","54255893","ZEV","Winter",8,"Male-Male","Parent-Helper","Adult-Yearling",0,4,27,0,0,0
"658","54255894","ZEV","Winter",8,"Male-Female","Parent-Helper","Adult-Yearling",0,6,13,0,0,0
"659","54255896","ZEV","Winter",8,"Male-Female","Parent-Helper","Adult-Yearling",0,5,16,1,1,0
"660","54255931","ZEV","Winter",8,"Male-Male","Parent-Helper","Adult-Young",0,2,30,0,1,1
"661","54255932","ZEV","Winter",8,"Male-Female","Parent-Helper","Adult-Young",0,2,24,2,0,0
"662","54255930","ZEV","Winter",8,"Male-Female","Parent-Helper","Adult-Young",0,3,17,1,0,0
"663","58045893","ZEV","Winter",8,"Male-Female","Parent-Helper","Adult-Yearling",0,1,22,1,1,1
"664","58045894","ZEV","Winter",8,"Female-Female","Parent-Helper","Adult-Yearling",0,4,14,1,0,0
"665","58045896","ZEV","Winter",8,"Female-Female","Parent-Helper","Adult-Yearling",0,1,15,1,3,3
"666","58045931","ZEV","Winter",8,"Male-Female","Parent-Helper","Adult-Young",0,3,19,2,3,1
"667","58045932","ZEV","Winter",8,"Female-Female","Parent-Helper","Adult-Young",0,4,17,1,0,0
"668","58045930","ZEV","Winter",8,"Female-Female","Parent-Helper","Adult-Young",0,4,12,2,1,3
"669","58935894","ZEV","Winter",8,"Male-Female","Helper-Helper","Yearling-Yearling",4,2,25,4,4,4
"670","58935896","ZEV","Winter",8,"Male-Female","Helper-Helper","Yearling-Yearling",2,2,29,5,5,1
"671","58935931","ZEV","Winter",8,"Male-Male","Helper-Helper","Yearling-Young",9,4,36,2,0,1
"672","58935932","ZEV","Winter",8,"Male-Female","Helper-Helper","Yearling-Young",4,3,23,0,0,0
"673","58935930","ZEV","Winter",8,"Male-Female","Helper-Helper","Yearling-Young",3,2,15,2,0,0
"674","58945896","ZEV","Winter",8,"Female-Female","Helper-Helper","Yearling-Yearling",3,7,22,0,2,1
"675","58945931","ZEV","Winter",8,"Male-Female","Helper-Helper","Yearling-Young",5,8,23,4,0,0
"676","58945932","ZEV","Winter",8,"Female-Female","Helper-Helper","Yearling-Young",0,3,22,1,0,1
"677","58945930","ZEV","Winter",8,"Female-Female","Helper-Helper","Yearling-Young",1,5,18,0,0,0
"678","58965931","ZEV","Winter",8,"Male-Female","Helper-Helper","Yearling-Young",6,8,30,4,0,2
"679","58965932","ZEV","Winter",8,"Female-Female","Helper-Helper","Yearling-Young",1,2,22,2,0,3
"680","58965930","ZEV","Winter",8,"Female-Female","Helper-Helper","Yearling-Young",0,5,21,6,2,3
"681","59315932","ZEV","Winter",8,"Male-Female","Helper-Helper","Young-Young",2,6,29,1,3,1
"682","59315930","ZEV","Winter",8,"Male-Female","Helper-Helper","Young-Young",3,5,25,2,5,0
"683","59325930","ZEV","Winter",8,"Female-Female","Helper-Helper","Young-Young",3,3,26,0,5,0
