source,target,weight,Age_Giver,Age_Recipient
ShRahe,Dinsic,1,97,120
Brtero,Dinsic,1,61,66
Kalaam,Dinsic,1,NA,118
Joceoy,Dinsic,1,77,103
Muinuf,Dinsic,1,59,118
Scpica,Dinsic,1,NA,124
Doleoy,Dinsic,1,61,91
Doleoy,Dinsic,1,61,91
Joceoy,Dinsic,1,77,103
Joceoy,Dinsic,1,78,104
Doleoy,Dinsic,1,73,103
Brlera,Dinsic,1,NA,118
Brtero,Dinsic,1,74,79
Joceoy,Dinsic,1,92,118
Auenus,Dinsic,1,96,120
Auenus,Dinsic,1,95,119
Lukaus,Dinsic,1,NA,125
Frwnre,Dinsic,1,148,119
Joceoy,Dinsic,1,76,102
Doleoy,Dinsic,1,62,92
Auenus,Dinsic,1,102,126
Priare,Djbaju,1,NA,15
Priare,Djbaju,1,NA,14
Doleoy,Djbaju,1,96,15
Priare,Djbaju,1,NA,15
Priare,Djbaju,1,NA,13
Takaan,Djbaju,1,50,15
Ethato,Djbaju,1,43,16
Priare,Djbaju,1,NA,15
Priare,Djbaju,1,NA,13
Mzzuzu,Djbaju,1,24,14
Ethato,Djbaju,1,42,15
Priare,Djbaju,1,NA,7
Pietik,Djbaju,1,46,7
Priare,Djbaju,1,NA,14
Priare,Djbaju,1,NA,13
Priare,Djbaju,1,NA,8
Pietik,Djbaju,1,55,16
Ethato,Djbaju,1,41,14
Priare,Djbaju,1,NA,13
Ethato,Djbaju,1,41,15
Priare,Djbaju,1,NA,13
Ethato,Djbaju,1,43,16
Priare,Djbaju,1,NA,15
Priare,Djbaju,1,NA,6
Priare,Djbaju,1,NA,13
Priare,Djbaju,1,NA,16
Trnsra,Djbaju,1,31,16
Ethato,Djbaju,1,43,16
Ketsea,Djbaju,1,63,13
Priare,Djbaju,1,NA,13
Takaan,Djbaju,1,44,8
Priare,Djbaju,1,NA,6
Priare,Djbaju,1,NA,13
Priare,Djbaju,1,NA,14
Clrale,Djbaju,1,51,16
Priare,Djbaju,1,NA,14
Priare,Djbaju,1,NA,13
Priare,Djbaju,1,NA,16
Priare,Djbaju,1,NA,14
Nykayi,Djbaju,1,19,14
Joceoy,Djbaju,1,94,8
Priare,Djbaju,1,NA,14
Lileib,Djbaju,1,NA,16
Ethato,Djbaju,1,42,15
Takaan,Djbaju,1,50,15
Priare,Djbaju,1,NA,6
Ketsea,Doleoy,1,56,88
Kisain,Doleoy,1,NA,62
Joceoy,Doleoy,1,77,73
Muinuf,Doleoy,1,58,87
Scpfch,Doleoy,1,56,61
Priare,Doleoy,1,NA,49
Sheyhe,Doleoy,1,48,37
Priare,Doleoy,1,NA,73
Priare,Doleoy,1,NA,36
Kalaam,Doleoy,1,NA,74
Pietik,Doleoy,1,30,72
Harear,Doleoy,1,NA,95
Sheyhe,Doleoy,1,58,47
Sheyhe,Doleoy,1,60,49
ShRahe,Doleoy,1,80,72
Yadeao,Doleoy,1,NA,74
Mzzuzu,Doleoy,1,25,96
Pietik,Doleoy,1,55,97
Vigair,Doleoy,1,69,87
Mzzuzu,Doleoy,1,25,96
Kalaam,Doleoy,1,NA,95
Joceoy,Doleoy,1,77,73
Clrale,Doleoy,1,27,74
Mzzuzu,Doleoy,1,25,96
Mzzuzu,Doleoy,1,25,96
Ketsea,Doleoy,1,41,73
Mzzuzu,Doleoy,1,25,96
Kalaam,Doleoy,1,NA,74
Sheyhe,Doleoy,1,61,50
Pietik,Doleoy,1,54,96
Ganeab,Doleoy,1,NA,74
Joceoy,Doleoy,1,77,73
Toenol,Doleoy,1,45,47
Joceoy,Doleoy,1,78,74
ShRahe,Doleoy,1,81,74
Scpfch,Doleoy,1,56,61
Clrale,Doleoy,1,27,73
Scpfch,Doleoy,1,31,36
Mzzuzu,Doleoy,1,24,95
Scpica,Doleoy,1,NA,96
Callar,Doleoy,1,56,49
Mzzuzu,Doleoy,1,24,96
Priare,Doleoy,1,NA,37
Takaan,Doleoy,1,27,73
Hoerom,Doleoy,1,80,73
Joceoy,Doleoy,1,78,74
Mzzuzu,Doleoy,1,26,97
Ethato,Doleoy,1,20,74
Yadeao,Doleoy,1,NA,87
Scpfch,Doleoy,1,57,62
Brlera,Doleoy,1,NA,73
Scpica,Doleoy,1,NA,95
Ethato,Doleoy,1,43,97
Kalaam,Doleoy,1,NA,72
Yadeao,Doleoy,1,NA,74
Scpfch,Doleoy,1,57,62
Ganeab,Doleoy,1,NA,73
Hueyux,Doleoy,1,72,62
Hoonou,Doleoy,1,36,87
Priare,Doleoy,1,NA,36
Priare,Doleoy,1,NA,36
Brlera,Doleoy,1,NA,73
Karial,Doleoy,1,45,72
Mzzuzu,Doleoy,1,25,96
Priare,Doleoy,1,NA,48
Mosaom,Doleoy,1,29,62
Scpfch,Doleoy,1,56,61
Yadeao,Doleoy,1,NA,89
Doleoy,Doleoy,1,74,74
Nieyia,Doleoy,1,NA,48
Mzzuzu,Doleoy,1,25,97
Ganeab,Doleoy,1,NA,74
Brlera,Doleoy,1,NA,74
Xenaen,Doleoy,1,49,90
Ganeab,Doleoy,1,NA,74
Ethato,Doleoy,1,34,89
ShRahe,Doleoy,1,79,72
Mzzuzu,Doleoy,1,25,96
ShRahe,Doleoy,1,80,73
Harear,Doleoy,1,NA,73
Hoerom,Doleoy,1,69,62
Auenus,Doleoy,1,78,72
Mosaom,Doleoy,1,62,94
Scpica,Doleoy,1,NA,73
Xenaen,Doleoy,1,46,87
Joceoy,Doleoy,1,78,74
Mzzuzu,Doleoy,1,26,97
Priare,Doleoy,1,NA,36
Brlera,Doleoy,1,NA,73
Ethato,Doleoy,1,19,73
Xenaen,Doleoy,1,22,62
Scpfch,Doleoy,1,57,61
Mzzuzu,Doleoy,1,24,96
Priare,Doleoy,1,NA,36
Scpfch,Doleoy,1,56,61
Hoonov,Doleoy,1,79,48
Joceoy,Doleoy,1,78,73
Mosaom,Doleoy,1,41,73
Priare,Doleoy,1,NA,49
Mzzuzu,Doleoy,1,25,96
Joceoy,Doleoy,1,78,74
Harear,Doleoy,1,NA,94
Joceoy,Doleoy,1,78,74
Ketsea,Doleoy,1,55,87
Ganeab,Doleoy,1,NA,74
ShRahe,Doleoy,1,80,72
Pietik,Doleoy,1,53,95
Ethato,Doleoy,1,20,74
Brlera,Doleoy,1,NA,62
Ethato,Doleoy,1,18,72
Pietik,Doleoy,1,55,97
Kalaam,Doleoy,1,NA,94
Karial,Doleoy,1,45,72
Mzzuzu,Doleoy,1,26,97
Scpfch,Doleoy,1,56,61
Mzzuzu,Doleoy,1,23,94
Joceoy,Doleoy,1,78,74
Isrosh,Doleoy,1,35,87
Ethato,Doleoy,1,42,97
Joceoy,Doleoy,1,92,87
Ethato,Doleoy,1,43,97
Joceoy,Doleoy,1,78,73
Hoonov,Doleoy,1,80,49
Hoonov,Doleoy,1,91,61
Kalaam,Doleoy,1,NA,48
Priare,Doleoy,1,NA,37
Priare,Doleoy,1,NA,62
Orllrw,Doleoy,1,101,88
Scpfch,Doleoy,1,57,61
Auenus,Doleoy,1,78,72
Anvont,Doleoy,1,58,87
Frwnre,Doleoy,1,132,73
Dinsic,Doleoy,1,118,87
Hoonov,Doleoy,1,91,61
Orllrw,Doleoy,1,110,97
Sheyhe,Doleoy,1,47,36
Joceoy,Doleoy,1,78,73
Okgaka,Doleoy,1,44,88
Karial,Doleoy,1,45,72
Joceoy,Doleoy,1,78,74
Dinsic,Doleoy,1,92,62
Takaan,Doleoy,1,51,97
Auenus,Doleoy,1,79,73
Brlera,Doleoy,1,NA,73
Mzzuzu,Doleoy,1,25,96
Harear,Doleoy,1,NA,97
Yadeao,Doleoy,1,NA,61
ShRahe,Doleoy,1,81,73
Priare,Doleoy,1,NA,74
Scpfch,Doleoy,1,56,61
Ethato,Doleoy,1,20,74
Fildit,Doleoy,1,70,62
Pietik,Doleoy,1,55,97
Joceoy,Doleoy,1,93,89
Joceoy,Doleoy,1,78,74
Pietik,Doleoy,1,55,97
Scpfch,Doleoy,1,56,61
Priare,Doleoy,1,NA,49
Priare,Doleoy,1,NA,96
Dinsic,Doleoy,1,80,50
ShRahe,Doleoy,1,80,73
Muinuf,Doleoy,1,45,73
Hoonov,Doleoy,1,92,62
Priare,Doleoy,1,NA,74
Hoonov,Doleoy,1,66,36
Hoonov,Doleoy,1,76,46
Mzzuzu,Doleoy,1,25,97
Karial,Doleoy,1,46,73
ShRahe,Doleoy,1,104,97
Xenaen,Doleoy,1,34,74
Joceoy,Doleoy,1,93,89
Fildit,Doleoy,1,44,36
Priare,Doleoy,1,NA,97
Ethato,Doleoy,1,34,89
ShRahe,Doleoy,1,80,73
Harear,Doleoy,1,NA,95
Hoonov,Doleoy,1,66,36
ShRahe,Doleoy,1,81,74
Dinsic,Doleoy,1,117,87
Brlera,Doleoy,1,NA,74
Hoerom,Doleoy,1,81,73
Harear,Doleoy,1,NA,48
Takaan,Doleoy,1,28,74
Lomeom,Doleoy,1,NA,49
Scpfch,Doleoy,1,56,61
Joceoy,Doleoy,1,78,74
Pietik,Doleoy,1,55,97
Hoonov,Doleoy,1,66,36
Hoonov,Doleoy,1,80,49
Ketsea,Doleoy,1,42,74
Joceoy,Doleoy,1,78,74
Yadeao,Doleoy,1,NA,61
Mzzuzu,Do19oy,1,25,0
Mzzuzu,Do19oy,1,25,0
Pietik,Do19oy,1,55,1
Mzzuzu,Do19oy,1,26,1
Ketsea,Do19oy,1,65,1
Addede,Etiath,1,103,16
Addede,Etiath,1,103,16
Addede,Etiath,1,104,18
Addede,Etiath,1,103,17
Addede,Etiath,1,104,18
Addede,Etiath,1,104,18
Priare,Ethato,1,NA,20
Priare,Ethato,1,NA,19
Priare,Ethato,1,NA,20
Xenaen,Ethato,1,20,6
Pietik,Ethato,1,31,19
Scpfch,Ethato,1,57,8
Doleoy,Ethato,1,94,40
Setier,Ethato,1,55,19
Amlimb,Ethato,1,57,41
Priare,Ethato,1,NA,33
Trnsra,Ethato,1,29,40
Cohooe,Ethato,1,14,6
Pietik,Ethato,1,31,18
Priare,Ethato,1,NA,20
Djbaju,Ethato,1,14,41
Priare,Ethato,1,NA,19
Ganeab,Ethato,1,NA,7
Doleoy,Ethato,1,61,6
Priare,Ethato,1,NA,42
Doleoy,Ethato,1,62,7
Priare,Ethato,1,NA,33
Amlimb,Ethato,1,35,18
Sesseu,Ethato,1,22,19
Priare,Ethato,1,NA,7
Kivuiv,Ethato,1,13,41
Priare,Ethato,1,NA,18
Xenaen,Ethato,1,21,7
Priare,Ethato,1,NA,6
Ketsea,Ethato,1,57,34
Priare,Ethato,1,NA,7
Priare,Ethato,1,NA,20
Ketsea,Ethato,1,29,6
Lukaus,Ethato,1,NA,43
Xenaen,Ethato,1,32,18
Scpfch,Ethato,1,57,8
Sesseu,Ethato,1,45,42
Scpfch,Ethato,1,57,8
Priare,Ethato,1,NA,19
Xenaen,Ethato,1,21,7
Byonyr,Ethato,1,31,18
Priare,Ethato,1,NA,7
Priare,Ethato,1,NA,19
Nykayi,Ethato,1,18,40
Priare,Ethato,1,NA,41
Priare,Ethato,1,NA,33
Priare,Ethato,1,NA,19
Priare,Ethato,1,NA,43
Priare,Ethato,1,NA,19
Ethato,Ethato,1,42,42
Priare,Ethato,1,NA,18
Ketsea,Ethato,1,56,34
Priare,Ethato,1,NA,40
Priare,Ethato,1,NA,20
Priare,Ethato,1,NA,19
Pietik,Ethato,1,55,43
Karial,Ethato,1,67,40
Pietik,Ethato,1,47,35
Kalaam,Ethato,1,NA,19
Ketsea,Ethato,1,62,40
Priare,Ethato,1,NA,6
Djbaju,Ethato,1,14,41
Priare,Ethato,1,NA,7
Priare,Ethato,1,NA,33
Priare,Ethato,1,NA,19
Mosaom,Ethato,1,65,43
Scpfch,Ethato,1,68,18
Joceoy,Ethato,1,100,42
Priare,Ethato,1,NA,20
Amlimb,Ethato,1,35,18
Ludaua,Ethato,1,43,19
Joceoy,Ethato,1,65,6
Xenaen,Ethato,1,55,41
Priare,Ethato,1,NA,20
Caviap,Ethato,1,25,41
Priare,Ethato,1,NA,19
Molaog,Ethato,1,26,42
Priare,Ethato,1,NA,40
Priare,Ethato,1,NA,33
Doleoy,Ethato,1,62,7
Priare,Ethato,1,NA,40
Priare,Ethato,1,NA,6
Priare,Ethato,1,NA,19
Ketsea,Ethato,1,30,7
Priare,Ethato,1,NA,42
Priare,Ethato,1,NA,42
Priare,Ethato,1,NA,40
Priare,Ethato,1,NA,19
Priare,Ethato,1,NA,19
Mzzuzu,Ethato,1,24,41
Priare,Ethato,1,NA,19
Amlimb,Ethato,1,60,43
Priare,Ethato,1,NA,19
Joceoy,Ethato,1,65,6
Priare,Ethato,1,NA,34
Kisain,Ethato,1,NA,20
Pietik,Ethato,1,31,18
Brlera,Ethato,1,NA,18
Yadeao,Ethato,1,NA,20
Priare,Ethato,1,NA,40
Doleoy,Ethato,1,62,7
Priare,Ethato,1,NA,6
Doleoy,Ethato,1,62,7
Frwnre,Ethato,1,121,8
Priare,Ethato,1,NA,19
Priare,Ethato,1,NA,35
Ganeab,Ethato,1,NA,7
Priare,Ethato,1,NA,20
Priare,Ethato,1,NA,43
Doleoy,Ethato,1,62,8
Scpica,Ethato,1,NA,41
Scpica,Ethato,1,NA,19
Priare,Ethato,1,NA,33
Brlera,Ethato,1,NA,19
Priare,Ethato,1,NA,19
Amlimb,Ethato,1,57,40
Priare,Ethato,1,NA,20
Priare,Ethato,1,NA,41
Ketsea,Ethato,1,63,40
Priare,Ethato,1,NA,19
Priare,Ethato,1,NA,33
Trnsra,Ethato,1,28,40
Nieyia,Faoyat,1,NA,19
Nieyia,Faoyat,1,NA,19
Nieyia,Faoyat,1,NA,19
Nieyia,Faoyat,1,NA,19
Mbmeba,Faoyat,1,NA,19
Joceoy,Fildit,1,54,57
Hoerom,Fildit,1,54,54
Doleoy,Fildit,1,62,69
Yadeao,Fildit,1,NA,57
Brtero,Fildit,1,74,57
Doleoy,Fildit,1,61,68
Takaan,Fildit,1,28,82
Scpica,Fildit,1,NA,69
Joceoy,Fildit,1,50,54
ShRahe,Fildit,1,81,81
Kisain,Fildit,1,NA,68
Yadeao,Fildit,1,NA,55
Ketsea,Fildit,1,42,81
ShRahe,Fildit,1,69,69
Yadeao,Fildit,1,NA,44
Yadeao,Fildit,1,NA,43
Scpica,Fildit,1,NA,82
Doleoy,Fildit,1,74,82
Doleoy,Fildit,1,61,68
Joceoy,Fildit,1,54,57
Joceoy,Fildit,1,53,56
Priare,Fildit,1,NA,81
Ketsea,Fildit,1,29,69
ShRahe,Fildit,1,81,81
Brlera,Fildit,1,NA,68
Hoerom,Fildit,1,58,58
Lukaus,Fildit,1,NA,81
Asovsi,Fildit,1,57,57
Doleoy,Fildit,1,73,80
Yadeao,Fildit,1,NA,58
Doleoy,Fildit,1,72,80
Kisain,Fildit,1,NA,69
Yadeao,Fildit,1,NA,69
Yadeao,Fildit,1,NA,69
Nieyia,Fildit,1,NA,58
Joceoy,Fildit,1,66,69
Doleoy,Fildit,1,74,81
Ganeab,Fildit,1,NA,81
Doleoy,Fildit,1,74,81
Ganeab,Fildit,1,NA,43
Doleoy,Fildit,1,73,81
Prttra,Fildit,1,67,44
Ganeab,Fildit,1,NA,68
Hoerom,Fildit,1,68,68
Orllrw,Fildit,1,49,43
Doleoy,Fildit,1,62,69
Doleoy,Fildit,1,62,70
Yadeao,Fildit,1,NA,56
Hoonov,Fildit,1,66,43
Lukaus,Fildit,1,NA,81
Joceoy,Fildit,1,41,44
Orllrw,Fildit,1,49,43
ShRahe,Fildit,1,58,58
ShRahe,Fildit,1,82,82
Joceoy,Fildit,1,76,80
Priare,Fildit,1,NA,81
Doleoy,Fildit,1,61,68
Priare,Fildit,1,NA,81
Doleoy,Fildit,1,74,81
Yadeao,Fildit,1,NA,68
Yadeao,Fildit,1,NA,69
Doleoy,Fildit,1,74,82
Orllrw,Fildit,1,49,43
Hueyux,Fildit,1,57,54
ShRahe,Fildit,1,69,69
Brtero,Fildit,1,74,56
Joceoy,Fildit,1,54,57
Ganeab,Fildit,1,NA,69
Doleoy,Fildit,1,72,80
Joceoy,Fildit,1,50,54
Brtero,Fildit,1,75,57
Yadeao,Fildit,1,NA,56
Kalaam,Fildit,1,NA,81
Harear,Fildit,1,NA,54
Joceoy,Fildit,1,54,57
Joceoy,Fildit,1,51,54
Yadeao,Fildit,1,NA,43
Sheyhe,Fildit,1,58,55
JKJKK,Frwnre,1,94,121
Clrale,Frwnre,1,27,133
Joceoy,Frwnre,1,78,133
Clrale,Frwnre,1,49,154
Clrale,Frwnre,1,50,155
Auenus,Frwnre,1,56,109
Kisain,Frwnre,1,NA,120
Karial,Frwnre,1,34,120
Okgaka,Frwnre,1,51,154
Addede,Frwnre,1,104,96
Okgaka,Frwnre,1,52,155
Clrale,Frwnre,1,48,154
JKJKK,Frwnre,1,68,95
Toenol,Frwnre,1,45,106
Scpfch,Frwnre,1,68,132
JKJKK,Frwnre,1,93,121
ShRahe,Frwnre,1,80,132
Caviap,Frwnre,1,27,156
Okgaka,Frwnre,1,50,154
ShRahe,Frwnre,1,81,132
Brlera,Frwnre,1,NA,121
Karial,Frwnre,1,47,133
Clrale,Frwnre,1,51,156
Pietik,Frwnre,1,54,155
Okgaka,Frwnre,1,29,132
Kisain,Frwnre,1,NA,108
Karial,Frwnre,1,47,133
Addede,Frwnre,1,103,95
Lileib,Frwnre,1,NA,96
Takaan,Frwnre,1,48,154
Clrale,Frwnre,1,49,155
Okgaka,Frwnre,1,52,155
Karial,Frwnre,1,47,133
JKJKK,Frwnre,1,93,121
Clrale,Frwnre,1,27,132
ShRahe,Frwnre,1,102,154
Caviap,Frwnre,1,24,154
Okgaka,Frwnre,1,50,153
JKJKK,Frwnre,1,119,147
Caviap,Frwnre,1,24,154
Clrale,Frwnre,1,48,153
Lileib,Frwnre,1,NA,107
Karial,Frwnre,1,47,133
Okgoka,Frwnre,1,129,120
Caviap,Frwnre,1,25,154
Isrosh,Frwnre,1,20,132
Karial,Frwnre,1,68,154
Karial,Frwnre,1,34,120
Ketsea,Frwnre,1,65,156
Caviap,Frwnre,1,25,155
Okgaka,Frwnre,1,50,154
Harear,Frwnre,1,NA,133
Sheyhe,Frwnre,1,47,95
Anvont,Frwnre,1,45,133
Okgaka,Frwnre,1,50,154
Karial,Frwnre,1,47,134
Edardg,Frwnre,1,NA,156
JKJKK,Frwnre,1,106,133
Clrale,Frwnre,1,27,133
JKJKK,Frwnre,1,105,133
Yadeao,Frwnre,1,NA,154
Ludaua,Frwnre,1,60,149
Caviap,Frwnre,1,24,153
Asovsi,Frwnre,1,80,132
Clrale,Frwnre,1,50,155
Xenaen,Frwnre,1,33,133
Clrale,Frwnre,1,50,156
Kisain,Frwnre,1,NA,153
Doleoy,Frwnre,1,73,133
Vigair,Frwnre,1,55,132
Caviap,Frwnre,1,24,154
Lileib,Frwnre,1,NA,121
Auenus,Frwnre,1,79,132
Caviap,Frwnre,1,18,148
Lomeom,Frwnre,1,NA,106
Okgoka,Frwnre,1,131,121
Auenus,Frwnre,1,79,132
Okgaka,Frwnre,1,52,156
Clrale,Frwnre,1,27,132
Caviap,Frwnre,1,24,154
Okgoka,Frwnre,1,130,120
Ludaua,Frwnre,1,44,133
JKJKK,Frwnre,1,126,154
Karial,Frwnre,1,47,133
Kisain,Frwnre,1,NA,132
Kisain,Frwnre,1,NA,154
Ethato,Frwnre,1,7,121
Kisain,Frwnre,1,NA,154
Zobaom,Frwnre,1,14,155
Kisain,Frwnre,1,NA,108
Okgaka,Frwnre,1,51,155
Lukaus,Frwnre,1,NA,95
JKJKK,Frwnre,1,93,121
Caviap,Frwnre,1,24,153
Sesseu,Frwnre,1,35,146
Kisain,Frwnre,1,NA,133
Brlera,Frwnre,1,NA,94
JKJKK,Frwnre,1,126,153
Lileib,Frwnre,1,NA,121
Auenus,Frwnre,1,67,120
Takaan,Frwnre,1,51,156
Brlera,Frwnre,1,NA,96
JKJKK,Frwnre,1,105,133
Kisain,Frwnre,1,NA,153
Okgaka,Frwnre,1,52,155
Okgaka,Frwnre,1,29,132
Auenus,Frwnre,1,79,132
Auenus,Frwnre,1,95,149
Xenaen,Frwnre,1,54,154
Okgaka,Frwnre,1,51,155
JKJKK,Frwnre,1,129,156
JKJKK,Frwnre,1,92,120
Xenaen,Frwnre,1,32,132
Scpica,Frwnre,1,NA,95
Karial,Frwnre,1,61,147
JKJKK,Frwnre,1,126,154
JKJKK,Frwnre,1,126,154
Okgaka,Frwnre,1,29,133
Toenol,Frwnre,1,44,106
Priare,Frwnre,1,NA,134
Isrosh,Frwnre,1,42,154
Okgoka,Frwnre,1,130,120
Auenus,Frwnre,1,41,95
Auenus,Frwnre,1,80,133
Priare,Frwnre,1,NA,133
Okgaka,Frwnre,1,51,155
Caviap,Frwnre,1,26,155
Okgaka,Frwnre,1,50,154
Karial,Frwnre,1,34,121
Kisain,Frwnre,1,NA,153
Auenus,Frwnre,1,79,132
JKJKK,Frwnre,1,128,156
Caviap,Frwnre,1,26,155
Caviap,Frwnre,1,24,154
Lileib,Frwnre,1,NA,106
Clrale,Frwnre,1,50,155
Okgaka,Frwnre,1,51,155
Zobaom,Frwnre,1,14,155
Doleoy,Frwnre,1,94,154
Clrale,Frwnre,1,41,146
Okgaka,Frwnre,1,50,153
Clrale,Frwnre,1,51,156
Zobaom,Frwnre,1,15,155
Karial,Frwnre,1,68,154
Ethato,Frwnre,1,19,133
Isrosh,Frwnre,1,22,133
Ketsea,Frwnre,1,40,132
Lileib,Frwnre,1,NA,109
Auenus,Frwnre,1,100,154
Kisain,Frwnre,1,NA,109
Clrale,Frwnre,1,15,121
Auenus,Frwnre,1,55,108
JKJKK,Frwnre,1,68,95
Caviap,Frwnre,1,24,154
Okgaka,Frwnre,1,51,155
Doleoy,Frwnre,1,49,108
Caviap,Frwnre,1,20,149
Asovsi,Frwnre,1,70,121
JKJKK,Frwnre,1,67,95
Okgaka,Frwnre,1,50,154
JKJKK,Frwnre,1,129,156
Kisain,Frwnre,1,NA,94
Clrale,Frwnre,1,49,155
Clrale,Frwnre,1,49,155
Lileib,Frwnre,1,NA,121
Clrale,Frwnre,1,42,147
Kisain,Frwnre,1,NA,153
Auenus,Frwnre,1,40,94
Clrale,Frwnre,1,50,156
Auenus,Frwnre,1,80,133
Okgaka,Frwnre,1,51,155
Clrale,Frwnre,1,48,154
Okgaka,Frwnre,1,51,155
Kalaam,Frwnre,1,NA,95
Auenus,Frwnre,1,42,95
Ketsea,Frwnre,1,65,156
Auenus,Frwnre,1,79,132
Karial,Frwnre,1,47,133
Karial,Frwnre,1,67,154
Karial,Frwnre,1,45,131
Clrale,Frwnre,1,51,156
Pietik,Frwnre,1,31,133
Lileib,Frwnre,1,NA,108
Lileib,Frwnre,1,NA,109
Isrosh,Frwnre,1,22,134
Caviap,Frwnre,1,24,153
Vigair,Frwnre,1,44,121
Clrale,Frwnre,1,51,156
Clrale,Frwnre,1,27,132
Ketsea,Frwnre,1,42,133
Doleoy,Frwnre,1,61,120
Kisain,Frwnre,1,NA,154
Addede,Frwnre,1,104,96
Lileib,Frwnre,1,NA,94
Okgaka,Frwnre,1,51,154
JKJKK,Frwnre,1,68,96
Karial,Frwnre,1,35,121
Okgaka,Frwnre,1,50,153
Kisain,Frwnre,1,NA,132
Pietik,Frwnre,1,31,133
Okgoka,Frwnre,1,130,120
Auenus,Frwnre,1,80,134
Okgaka,Frwnre,1,51,154
Clrale,Frwnre,1,28,133
Lukaus,Frwnre,1,NA,108
Mosaom,Frwnre,1,42,133
Lileib,Frwnre,1,NA,96
Lileib,Frwnre,1,NA,132
JKJKK,Frwnre,1,68,96
Pietik,Frwnre,1,31,133
Clrale,Frwnre,1,49,155
Okgaka,Frwnre,1,52,156
Edardg,Frwnre,1,NA,154
Clrale,Frwnre,1,48,154
Caviap,Frwnre,1,24,154
Doleoy,Frwnre,1,49,108
Xenaen,Frwnre,1,54,153
Ludaua,Frwnre,1,57,146
JKJKK,Frwnre,1,128,156
JKJKK,Frwnre,1,93,121
Auenus,Frwnre,1,41,94
Harear,Frwnre,1,NA,153
Joceoy,Frwnre,1,78,133
Scpica,Frwnre,1,NA,121
Lileib,Frwnre,1,NA,106
JKJKK,Frwnre,1,126,154
Harear,Frwnre,1,NA,154
Auenus,Frwnre,1,80,133
JKJKK,Frwnre,1,82,110
Auenus,Frwnre,1,67,121
Auenus,Frwnre,1,80,133
Doleoy,Frwnre,1,35,94
JKJKK,Frwnre,1,67,95
Okgaka,Frwnre,1,29,132
Okgaka,Frwnre,1,52,155
Orllrw,Frwnre,1,63,109
Pietik,Frwnre,1,52,154
Lileib,Frwnre,1,NA,96
Clrale,Frwnre,1,49,154
Karial,Frwnre,1,34,121
Karial,Frwnre,1,47,133
Clrale,Frwnre,1,28,133
Harear,Frwnre,1,NA,95
Okgaka,Frwnre,1,28,132
Ketsea,Frwnre,1,62,153
Edardg,Frwnre,1,NA,146
Auenus,Frwnre,1,80,133
Scpica,Frwnre,1,NA,105
Auenus,Frwnre,1,56,110
Takaan,Frwnre,1,48,153
Lileib,Frwnre,1,NA,94
Lileib,Frwnre,1,NA,121
Sesseu,Frwnre,1,23,133
Lileib,Frwnre,1,NA,110
Okgaka,Frwnre,1,53,156
Clrale,Frwnre,1,48,154
Brtero,Frwnre,1,74,108
Karial,Frwnre,1,46,132
Caviap,Frwnre,1,24,154
Orllrw,Frwnre,1,101,147
Lileib,Frwnre,1,NA,109
Sheyhe,Frwnre,1,46,95
Auenus,Frwnre,1,80,133
Kaguas,Frwnre,1,21,153
Karial,Frwnre,1,46,133
Karial,Frwnre,1,61,148
Lileib,Frwnre,1,NA,121
Asovsi,Frwnre,1,55,106
Pietik,Frwnre,1,52,154
Joceoy,Frwnre,1,65,120
Karial,Frwnre,1,46,133
Scpfch,Frwnre,1,57,121
JKJKK,Frwnre,1,92,120
Edardg,Frwnre,1,NA,146
Karial,Frwnre,1,67,154
Kaguas,Frwnre,1,21,153
Kisain,Frwnre,1,NA,96
Karial,Frwnre,1,68,154
Okgoka,Frwnre,1,130,121
Kisain,Frwnre,1,NA,94
Karial,Frwnre,1,45,131
Auenus,Frwnre,1,54,108
JKJKK,Frwnre,1,118,146
Clrale,Frwnre,1,50,155
Kisain,Frwnre,1,NA,133
Ludaua,Frwnre,1,32,121
Clrale,Frwnre,1,50,155
Scpica,Frwnre,1,NA,106
Pietik,Frwnre,1,31,132
Karial,Frwnre,1,47,133
Clrale,Frwnre,1,48,154
Ethato,Frwnre,1,19,133
Karial,Frwnre,1,61,148
Lileib,Frwnre,1,NA,108
Karial,Frwnre,1,46,133
Caviap,Frwnre,1,25,154
Kaguas,Frwnre,1,21,153
Auenus,Frwnre,1,42,96
Kisain,Frwnre,1,NA,154
Harear,Frwnre,1,NA,154
Clrale,Frwnre,1,27,133
Okgaka,Frwnre,1,29,132
Kaguas,Frwnre,1,23,155
Edardg,Frwnre,1,NA,146
Clrale,Frwnre,1,15,121
JKJKK,Frwnre,1,93,121
Auenus,Frwnre,1,55,109
Kalaam,Frwnre,1,NA,133
Okgaka,Frwnre,1,50,153
Lileib,Frwnre,1,NA,106
Doleoy,Frwnre,1,61,121
Ketsea,Frwnre,1,62,153
Auenus,Frwnre,1,41,95
Okgaka,Frwnre,1,51,154
JKJKK,Frwnre,1,93,121
Auenus,Frwnre,1,78,132
Kaguas,Frwnre,1,21,153
Harear,Frwnre,1,NA,132
Kaguas,Frwnre,1,23,155
Lukaus,Frwnre,1,NA,156
JKJKK,Frwnre,1,94,121
Kaguas,Frwnre,1,22,155
Doleoy,Hoerom,1,62,69
Kakaaf,Hoerom,1,77,55
Joceoy,Hoerom,1,53,56
Kakaaf,Hoerom,1,80,58
Kakaaf,Hoerom,1,77,55
Doleoy,Hoerom,1,61,68
